NOM;CODI;DATA;SEXE;GRUP_EDAT;RESIDENCIA;CASOS_CONFIRMAT;PCR;INGRESSOS_TOTAL;INGRESSOS_CRITIC;INGRESSATS_TOTAL;INGRESSATS_CRITIC;EXITUS
CATALUNYA;CATALUNYA;2020-04-14;Dona;Majors de 74;No;53;353;0;0;0;0;33
CATALUNYA;CATALUNYA;2020-04-14;Dona;Majors de 74;Si;400;920;0;0;0;0;95
CATALUNYA;CATALUNYA;2020-04-14;Dona;Menors de 15;No;1;21;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-14;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-14;Home;Entre 15 i 64;No;158;1070;0;0;0;0;6
CATALUNYA;CATALUNYA;2020-04-14;Home;Entre 15 i 64;Si;15;83;0;0;0;0;3
CATALUNYA;CATALUNYA;2020-04-14;Home;Entre 65 i 74;No;30;229;0;0;0;0;17
CATALUNYA;CATALUNYA;2020-04-14;Home;Entre 65 i 74;Si;18;49;0;0;0;0;4
CATALUNYA;CATALUNYA;2020-04-14;Home;Majors de 74;No;47;352;0;0;0;0;37
CATALUNYA;CATALUNYA;2020-04-14;Home;Majors de 74;Si;105;282;0;0;0;0;57
CATALUNYA;CATALUNYA;2020-04-14;Home;Menors de 15;No;3;13;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-14;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-13;Altres;N/A;--;4;25;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-13;Dona;Entre 15 i 64;No;239;1433;0;0;0;0;3
CATALUNYA;CATALUNYA;2020-04-13;Dona;Entre 15 i 64;Si;9;17;0;0;0;0;2
CATALUNYA;CATALUNYA;2020-04-13;Dona;Entre 65 i 74;No;22;106;0;0;0;0;5
CATALUNYA;CATALUNYA;2020-04-13;Dona;Entre 65 i 74;Si;9;19;0;0;0;0;2
CATALUNYA;CATALUNYA;2020-04-13;Dona;Majors de 74;No;34;227;0;0;0;0;17
CATALUNYA;CATALUNYA;2020-04-13;Dona;Majors de 74;Si;200;508;0;0;0;0;108
CATALUNYA;CATALUNYA;2020-04-13;Dona;Menors de 15;No;1;16;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-13;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-13;Home;Entre 15 i 64;No;118;812;0;0;0;0;10
CATALUNYA;CATALUNYA;2020-04-13;Home;Entre 15 i 64;Si;14;33;0;0;0;0;6
CATALUNYA;CATALUNYA;2020-04-13;Home;Entre 65 i 74;No;21;147;0;0;0;0;9
CATALUNYA;CATALUNYA;2020-04-13;Home;Entre 65 i 74;Si;7;35;0;0;0;0;5
CATALUNYA;CATALUNYA;2020-04-13;Home;Majors de 74;No;34;210;0;0;0;0;41
CATALUNYA;CATALUNYA;2020-04-13;Home;Majors de 74;Si;55;201;0;0;0;0;51
CATALUNYA;CATALUNYA;2020-04-13;Home;Menors de 15;No;0;14;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-13;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-12;Altres;N/A;--;3;5;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-12;Dona;Entre 15 i 64;No;135;871;0;0;0;0;2
CATALUNYA;CATALUNYA;2020-04-12;Dona;Entre 15 i 64;Si;3;33;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-12;Dona;Entre 65 i 74;No;20;99;0;0;0;0;4
CATALUNYA;CATALUNYA;2020-04-12;Dona;Entre 65 i 74;Si;9;27;0;0;0;0;5
CATALUNYA;CATALUNYA;2020-04-12;Dona;Majors de 74;No;42;239;0;0;0;0;31
CATALUNYA;CATALUNYA;2020-04-12;Dona;Majors de 74;Si;127;573;0;0;0;0;127
CATALUNYA;CATALUNYA;2020-04-12;Dona;Menors de 15;No;1;10;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-12;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-12;Home;Entre 15 i 64;No;88;527;0;0;0;0;5
CATALUNYA;CATALUNYA;2020-04-12;Home;Entre 15 i 64;Si;1;26;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-12;Home;Entre 65 i 74;No;15;131;0;0;0;0;8
CATALUNYA;CATALUNYA;2020-04-12;Home;Entre 65 i 74;Si;8;28;0;0;0;0;5
CATALUNYA;CATALUNYA;2020-04-12;Home;Majors de 74;No;30;205;0;0;0;0;48
CATALUNYA;CATALUNYA;2020-04-12;Home;Majors de 74;Si;42;162;0;0;0;0;67
CATALUNYA;CATALUNYA;2020-04-12;Home;Menors de 15;No;0;21;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-12;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-11;Altres;N/A;--;3;55;0;0;0;0;2
CATALUNYA;CATALUNYA;2020-04-11;Dona;Entre 15 i 64;No;213;1490;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-11;Dona;Entre 15 i 64;Si;15;43;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-11;Dona;Entre 65 i 74;No;18;112;0;0;0;0;7
CATALUNYA;CATALUNYA;2020-04-11;Dona;Entre 65 i 74;Si;11;50;0;0;0;0;4
CATALUNYA;CATALUNYA;2020-04-11;Dona;Majors de 74;No;30;201;0;0;0;0;35
CATALUNYA;CATALUNYA;2020-04-11;Dona;Majors de 74;Si;260;804;0;0;0;0;133
CATALUNYA;CATALUNYA;2020-04-11;Dona;Menors de 15;No;0;9;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-11;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-11;Home;Entre 15 i 64;No;101;670;0;0;0;0;10
CATALUNYA;CATALUNYA;2020-04-11;Home;Entre 15 i 64;Si;13;51;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-11;Home;Entre 65 i 74;No;19;150;0;0;0;0;16
CATALUNYA;CATALUNYA;2020-04-11;Home;Entre 65 i 74;Si;16;44;0;0;0;0;6
CATALUNYA;CATALUNYA;2020-04-11;Home;Majors de 74;No;23;191;0;0;0;0;48
CATALUNYA;CATALUNYA;2020-04-11;Home;Majors de 74;Si;83;257;0;0;0;0;56
CATALUNYA;CATALUNYA;2020-04-11;Home;Menors de 15;No;0;17;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-11;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-10;Altres;N/A;--;6;12;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-10;Dona;Entre 15 i 64;No;272;1919;0;0;0;0;4
CATALUNYA;CATALUNYA;2020-04-10;Dona;Entre 15 i 64;Si;19;38;0;0;0;0;3
CATALUNYA;CATALUNYA;2020-04-10;Dona;Entre 65 i 74;No;15;122;0;0;0;0;7
CATALUNYA;CATALUNYA;2020-04-10;Dona;Entre 65 i 74;Si;20;42;0;0;0;0;4
CATALUNYA;CATALUNYA;2020-04-10;Dona;Majors de 74;No;49;264;0;0;0;0;48
CATALUNYA;CATALUNYA;2020-04-10;Dona;Majors de 74;Si;331;687;0;0;0;0;126
CATALUNYA;CATALUNYA;2020-04-10;Dona;Menors de 15;No;0;15;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-10;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-10;Home;Entre 15 i 64;No;157;975;0;0;0;0;11
CATALUNYA;CATALUNYA;2020-04-10;Home;Entre 15 i 64;Si;26;70;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-10;Home;Entre 65 i 74;No;33;197;0;0;0;0;13
CATALUNYA;CATALUNYA;2020-04-10;Home;Entre 65 i 74;Si;17;47;0;0;0;0;4
CATALUNYA;CATALUNYA;2020-04-10;Home;Majors de 74;No;36;250;0;0;0;0;45
CATALUNYA;CATALUNYA;2020-04-10;Home;Majors de 74;Si;118;263;0;0;0;0;54
CATALUNYA;CATALUNYA;2020-04-10;Home;Menors de 15;No;1;23;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-10;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-09;Altres;N/A;--;21;59;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-09;Dona;Entre 15 i 64;No;357;2614;0;0;0;0;4
CATALUNYA;CATALUNYA;2020-04-09;Dona;Entre 15 i 64;Si;14;49;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-09;Dona;Entre 65 i 74;No;28;180;0;0;0;0;9
CATALUNYA;CATALUNYA;2020-04-09;Dona;Entre 65 i 74;Si;15;44;0;0;0;0;6
CATALUNYA;CATALUNYA;2020-04-09;Dona;Majors de 74;No;70;341;0;0;0;0;44
CATALUNYA;CATALUNYA;2020-04-09;Dona;Majors de 74;Si;376;903;0;0;0;0;123
CATALUNYA;CATALUNYA;2020-04-09;Dona;Menors de 15;No;0;24;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-09;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-09;Home;Entre 15 i 64;No;209;1317;0;0;0;0;11
CATALUNYA;CATALUNYA;2020-04-09;Home;Entre 15 i 64;Si;28;71;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-09;Home;Entre 65 i 74;No;33;201;0;0;0;0;23
CATALUNYA;CATALUNYA;2020-04-09;Home;Entre 65 i 74;Si;18;48;0;0;0;0;7
CATALUNYA;CATALUNYA;2020-04-09;Home;Majors de 74;No;70;324;0;0;0;0;67
CATALUNYA;CATALUNYA;2020-04-09;Home;Majors de 74;Si;111;281;0;0;0;0;66
CATALUNYA;CATALUNYA;2020-04-09;Home;Menors de 15;No;0;16;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-09;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-08;Altres;N/A;--;7;63;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-08;Dona;Entre 15 i 64;No;410;2645;0;0;0;0;8
CATALUNYA;CATALUNYA;2020-04-08;Dona;Entre 15 i 64;Si;13;57;0;0;0;0;2
CATALUNYA;CATALUNYA;2020-04-08;Dona;Entre 65 i 74;No;35;181;0;0;0;0;7
CATALUNYA;CATALUNYA;2020-04-08;Dona;Entre 65 i 74;Si;12;34;0;0;0;0;3
CATALUNYA;CATALUNYA;2020-04-08;Dona;Majors de 74;No;70;373;0;0;0;0;47
CATALUNYA;CATALUNYA;2020-04-08;Dona;Majors de 74;Si;321;665;0;0;0;0;130
CATALUNYA;CATALUNYA;2020-04-08;Dona;Menors de 15;No;1;13;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-08;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-08;Home;Entre 15 i 64;No;186;1219;0;0;0;0;10
CATALUNYA;CATALUNYA;2020-04-08;Home;Entre 15 i 64;Si;18;67;0;0;0;0;2
CATALUNYA;CATALUNYA;2020-04-08;Home;Entre 65 i 74;No;32;182;0;0;0;0;17
CATALUNYA;CATALUNYA;2020-04-08;Home;Entre 65 i 74;Si;21;50;0;0;0;0;4
CATALUNYA;CATALUNYA;2020-04-08;Home;Majors de 74;No;53;305;0;0;0;0;53
CATALUNYA;CATALUNYA;2020-04-08;Home;Majors de 74;Si;121;228;0;0;0;0;60
CATALUNYA;CATALUNYA;2020-04-08;Home;Menors de 15;No;0;17;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-08;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-07;Altres;N/A;--;11;38;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-07;Dona;Entre 15 i 64;No;355;2599;0;0;0;0;4
CATALUNYA;CATALUNYA;2020-04-07;Dona;Entre 15 i 64;Si;15;54;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-07;Dona;Entre 65 i 74;No;41;164;0;0;0;0;6
CATALUNYA;CATALUNYA;2020-04-07;Dona;Entre 65 i 74;Si;17;28;0;0;0;0;4
CATALUNYA;CATALUNYA;2020-04-07;Dona;Majors de 74;No;87;360;0;0;0;0;48
CATALUNYA;CATALUNYA;2020-04-07;Dona;Majors de 74;Si;263;466;0;0;0;0;130
CATALUNYA;CATALUNYA;2020-04-07;Dona;Menors de 15;No;0;8;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-07;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-07;Home;Entre 15 i 64;No;177;1176;0;0;0;0;10
CATALUNYA;CATALUNYA;2020-04-07;Home;Entre 15 i 64;Si;22;61;0;0;0;0;8
CATALUNYA;CATALUNYA;2020-04-07;Home;Entre 65 i 74;No;48;210;0;0;0;0;27
CATALUNYA;CATALUNYA;2020-04-07;Home;Entre 65 i 74;Si;11;34;0;0;0;0;10
CATALUNYA;CATALUNYA;2020-04-07;Home;Majors de 74;No;60;329;0;0;0;0;50
CATALUNYA;CATALUNYA;2020-04-07;Home;Majors de 74;Si;78;188;0;0;0;0;68
CATALUNYA;CATALUNYA;2020-04-07;Home;Menors de 15;No;1;11;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-07;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-06;Altres;N/A;--;12;51;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-06;Dona;Entre 15 i 64;No;537;2080;0;0;0;0;5
CATALUNYA;CATALUNYA;2020-04-06;Dona;Entre 15 i 64;Si;15;33;0;0;0;0;3
CATALUNYA;CATALUNYA;2020-04-06;Dona;Entre 65 i 74;No;38;152;0;0;0;0;8
CATALUNYA;CATALUNYA;2020-04-06;Dona;Entre 65 i 74;Si;20;28;0;0;0;0;5
CATALUNYA;CATALUNYA;2020-04-06;Dona;Majors de 74;No;81;315;0;0;0;0;45
CATALUNYA;CATALUNYA;2020-04-06;Dona;Majors de 74;Si;220;375;0;0;0;0;117
CATALUNYA;CATALUNYA;2020-04-06;Dona;Menors de 15;No;2;9;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-06;Dona;Menors de 15;Si;0;1;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-06;Home;Entre 15 i 64;No;276;990;0;0;0;0;13
CATALUNYA;CATALUNYA;2020-04-06;Home;Entre 15 i 64;Si;16;31;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-06;Home;Entre 65 i 74;No;51;195;0;0;0;0;24
CATALUNYA;CATALUNYA;2020-04-06;Home;Entre 65 i 74;Si;16;29;0;0;0;0;4
CATALUNYA;CATALUNYA;2020-04-06;Home;Majors de 74;No;70;291;0;0;0;0;67
CATALUNYA;CATALUNYA;2020-04-06;Home;Majors de 74;Si;85;126;0;0;0;0;58
CATALUNYA;CATALUNYA;2020-04-06;Home;Menors de 15;No;0;24;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-06;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-05;Altres;N/A;--;7;15;0;0;0;0;2
CATALUNYA;CATALUNYA;2020-04-05;Dona;Entre 15 i 64;No;161;849;0;0;0;0;3
CATALUNYA;CATALUNYA;2020-04-05;Dona;Entre 15 i 64;Si;5;11;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-05;Dona;Entre 65 i 74;No;17;88;0;0;0;0;10
CATALUNYA;CATALUNYA;2020-04-05;Dona;Entre 65 i 74;Si;7;16;0;0;0;0;6
CATALUNYA;CATALUNYA;2020-04-05;Dona;Majors de 74;No;47;195;0;0;0;0;43
CATALUNYA;CATALUNYA;2020-04-05;Dona;Majors de 74;Si;81;204;0;0;0;0;128
CATALUNYA;CATALUNYA;2020-04-05;Dona;Menors de 15;No;0;8;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-05;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-05;Home;Entre 15 i 64;No;117;519;0;0;0;0;6
CATALUNYA;CATALUNYA;2020-04-05;Home;Entre 15 i 64;Si;5;18;0;0;0;0;3
CATALUNYA;CATALUNYA;2020-04-05;Home;Entre 65 i 74;No;32;139;0;0;0;0;14
CATALUNYA;CATALUNYA;2020-04-05;Home;Entre 65 i 74;Si;5;15;0;0;0;0;5
CATALUNYA;CATALUNYA;2020-04-05;Home;Majors de 74;No;49;193;0;0;0;0;71
CATALUNYA;CATALUNYA;2020-04-05;Home;Majors de 74;Si;37;93;0;0;0;0;54
CATALUNYA;CATALUNYA;2020-04-05;Home;Menors de 15;No;1;13;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-05;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-04;Altres;N/A;--;8;28;0;0;0;0;3
CATALUNYA;CATALUNYA;2020-04-04;Dona;Entre 15 i 64;No;227;1425;0;0;0;0;7
CATALUNYA;CATALUNYA;2020-04-04;Dona;Entre 15 i 64;Si;11;24;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-04;Dona;Entre 65 i 74;No;30;117;0;0;0;0;5
CATALUNYA;CATALUNYA;2020-04-04;Dona;Entre 65 i 74;Si;9;14;0;0;0;0;4
CATALUNYA;CATALUNYA;2020-04-04;Dona;Majors de 74;No;53;204;0;0;0;0;46
CATALUNYA;CATALUNYA;2020-04-04;Dona;Majors de 74;Si;140;380;0;0;0;0;109
CATALUNYA;CATALUNYA;2020-04-04;Dona;Menors de 15;No;0;7;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-04;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-04;Home;Entre 15 i 64;No;138;729;0;0;0;0;9
CATALUNYA;CATALUNYA;2020-04-04;Home;Entre 15 i 64;Si;6;30;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-04;Home;Entre 65 i 74;No;27;164;0;0;0;0;19
CATALUNYA;CATALUNYA;2020-04-04;Home;Entre 65 i 74;Si;9;23;0;0;0;0;3
CATALUNYA;CATALUNYA;2020-04-04;Home;Majors de 74;No;51;211;0;0;0;0;79
CATALUNYA;CATALUNYA;2020-04-04;Home;Majors de 74;Si;47;117;0;0;0;0;69
CATALUNYA;CATALUNYA;2020-04-04;Home;Menors de 15;No;1;20;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-04;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-03;Altres;N/A;--;12;85;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-03;Dona;Entre 15 i 64;No;443;2651;0;0;0;0;3
CATALUNYA;CATALUNYA;2020-04-03;Dona;Entre 15 i 64;Si;11;24;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-03;Dona;Entre 65 i 74;No;45;164;0;0;0;0;13
CATALUNYA;CATALUNYA;2020-04-03;Dona;Entre 65 i 74;Si;13;30;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-03;Dona;Majors de 74;No;88;276;0;0;0;0;52
CATALUNYA;CATALUNYA;2020-04-03;Dona;Majors de 74;Si;262;517;0;0;0;0;116
CATALUNYA;CATALUNYA;2020-04-03;Dona;Menors de 15;No;2;20;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-03;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-03;Home;Entre 15 i 64;No;240;1186;0;0;0;0;12
CATALUNYA;CATALUNYA;2020-04-03;Home;Entre 15 i 64;Si;27;49;0;0;0;0;4
CATALUNYA;CATALUNYA;2020-04-03;Home;Entre 65 i 74;No;62;229;0;0;0;0;27
CATALUNYA;CATALUNYA;2020-04-03;Home;Entre 65 i 74;Si;15;30;0;0;0;0;3
CATALUNYA;CATALUNYA;2020-04-03;Home;Majors de 74;No;82;286;0;0;0;0;80
CATALUNYA;CATALUNYA;2020-04-03;Home;Majors de 74;Si;96;208;0;0;0;0;73
CATALUNYA;CATALUNYA;2020-04-03;Home;Menors de 15;No;0;16;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-03;Home;Menors de 15;Si;0;1;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-02;Altres;N/A;--;8;57;0;0;0;0;2
CATALUNYA;CATALUNYA;2020-04-02;Dona;Entre 15 i 64;No;444;2386;0;0;0;0;6
CATALUNYA;CATALUNYA;2020-04-02;Dona;Entre 15 i 64;Si;18;24;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-02;Dona;Entre 65 i 74;No;50;174;0;0;0;0;8
CATALUNYA;CATALUNYA;2020-04-02;Dona;Entre 65 i 74;Si;10;16;0;0;0;0;2
CATALUNYA;CATALUNYA;2020-04-02;Dona;Majors de 74;No;92;295;0;0;0;0;53
CATALUNYA;CATALUNYA;2020-04-02;Dona;Majors de 74;Si;178;317;0;0;0;0;109
CATALUNYA;CATALUNYA;2020-04-02;Dona;Menors de 15;No;2;11;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-02;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-02;Home;Entre 15 i 64;No;270;1098;0;0;0;0;21
CATALUNYA;CATALUNYA;2020-04-02;Home;Entre 15 i 64;Si;22;35;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-02;Home;Entre 65 i 74;No;79;250;0;0;0;0;30
CATALUNYA;CATALUNYA;2020-04-02;Home;Entre 65 i 74;Si;13;33;0;0;0;0;7
CATALUNYA;CATALUNYA;2020-04-02;Home;Majors de 74;No;99;324;0;0;0;0;89
CATALUNYA;CATALUNYA;2020-04-02;Home;Majors de 74;Si;67;158;0;0;0;0;65
CATALUNYA;CATALUNYA;2020-04-02;Home;Menors de 15;No;0;18;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-02;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-01;Altres;N/A;--;15;70;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-01;Dona;Entre 15 i 64;No;469;2217;0;0;0;0;6
CATALUNYA;CATALUNYA;2020-04-01;Dona;Entre 15 i 64;Si;16;31;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-04-01;Dona;Entre 65 i 74;No;41;176;0;0;0;0;13
CATALUNYA;CATALUNYA;2020-04-01;Dona;Entre 65 i 74;Si;10;26;0;0;0;0;5
CATALUNYA;CATALUNYA;2020-04-01;Dona;Majors de 74;No;100;294;0;0;0;0;56
CATALUNYA;CATALUNYA;2020-04-01;Dona;Majors de 74;Si;205;364;0;0;0;0;88
CATALUNYA;CATALUNYA;2020-04-01;Dona;Menors de 15;No;0;7;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-01;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-01;Home;Entre 15 i 64;No;275;1077;0;0;0;0;15
CATALUNYA;CATALUNYA;2020-04-01;Home;Entre 15 i 64;Si;15;50;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-01;Home;Entre 65 i 74;No;68;223;0;0;0;0;20
CATALUNYA;CATALUNYA;2020-04-01;Home;Entre 65 i 74;Si;19;35;0;0;0;0;5
CATALUNYA;CATALUNYA;2020-04-01;Home;Majors de 74;No;96;312;0;0;0;0;90
CATALUNYA;CATALUNYA;2020-04-01;Home;Majors de 74;Si;81;171;0;0;0;0;57
CATALUNYA;CATALUNYA;2020-04-01;Home;Menors de 15;No;0;14;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-04-01;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-03-31;Altres;N/A;--;17;55;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-03-31;Dona;Entre 15 i 64;No;428;2185;0;0;0;0;6
CATALUNYA;CATALUNYA;2020-03-31;Dona;Entre 15 i 64;Si;6;17;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-03-31;Dona;Entre 65 i 74;No;74;188;0;0;0;0;15
CATALUNYA;CATALUNYA;2020-03-31;Dona;Entre 65 i 74;Si;11;19;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-03-31;Dona;Majors de 74;No;108;330;0;0;0;0;69
CATALUNYA;CATALUNYA;2020-03-31;Dona;Majors de 74;Si;169;283;0;0;0;0;86
CATALUNYA;CATALUNYA;2020-03-31;Dona;Menors de 15;No;3;16;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-03-31;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-03-31;Home;Entre 15 i 64;No;343;1166;0;0;0;0;15
CATALUNYA;CATALUNYA;2020-03-31;Home;Entre 15 i 64;Si;13;34;0;0;0;0;2
CATALUNYA;CATALUNYA;2020-03-31;Home;Entre 65 i 74;No;90;261;0;0;0;0;35
CATALUNYA;CATALUNYA;2020-03-31;Home;Entre 65 i 74;Si;12;24;0;0;0;0;6
CATALUNYA;CATALUNYA;2020-03-31;Home;Majors de 74;No;130;386;0;0;0;0;115
CATALUNYA;CATALUNYA;2020-03-31;Home;Majors de 74;Si;72;136;0;0;0;0;48
CATALUNYA;CATALUNYA;2020-03-31;Home;Menors de 15;No;2;22;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-03-31;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-03-30;Altres;N/A;--;11;16;0;0;0;0;2
CATALUNYA;CATALUNYA;2020-03-30;Dona;Entre 15 i 64;No;633;2205;0;0;0;0;4
CATALUNYA;CATALUNYA;2020-03-30;Dona;Entre 15 i 64;Si;14;24;0;0;0;0;3
CATALUNYA;CATALUNYA;2020-03-30;Dona;Entre 65 i 74;No;87;201;0;0;0;0;16
CATALUNYA;CATALUNYA;2020-03-30;Dona;Entre 65 i 74;Si;12;26;0;0;0;0;4
CATALUNYA;CATALUNYA;2020-03-30;Dona;Majors de 74;No;142;332;0;0;0;0;76
CATALUNYA;CATALUNYA;2020-03-30;Dona;Majors de 74;Si;173;380;0;0;0;0;85
CATALUNYA;CATALUNYA;2020-03-30;Dona;Menors de 15;No;2;16;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-03-30;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-03-30;Home;Entre 15 i 64;No;454;1172;0;0;0;0;17
CATALUNYA;CATALUNYA;2020-03-30;Home;Entre 15 i 64;Si;21;35;0;0;0;0;2
CATALUNYA;CATALUNYA;2020-03-30;Home;Entre 65 i 74;No;152;314;0;0;0;0;32
CATALUNYA;CATALUNYA;2020-03-30;Home;Entre 65 i 74;Si;11;32;0;0;0;0;7
CATALUNYA;CATALUNYA;2020-03-30;Home;Majors de 74;No;178;421;0;0;0;0;114
CATALUNYA;CATALUNYA;2020-03-30;Home;Majors de 74;Si;73;157;0;0;0;0;53
CATALUNYA;CATALUNYA;2020-03-30;Home;Menors de 15;No;1;21;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-03-30;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-03-29;Altres;N/A;--;9;17;0;0;0;0;1
CATALUNYA;CATALUNYA;2020-03-29;Dona;Entre 15 i 64;No;263;1142;0;0;0;0;6
CATALUNYA;CATALUNYA;2020-03-29;Dona;Entre 15 i 64;Si;15;26;0;0;0;0;0
